name_game,year,recommend_count
SOUTH PARK(TM): THE STICK OF TRUTH(TM),2014,59
SOUTH PARK(TM): THE STICK OF TRUTH(TM),2015,16
SOUTH PARK(TM): THE STICK OF TRUTH(TM) - ULTIMATE FELLOWSHIP PACK,2014,1
SPACE BEAST TERROR FRIGHT,2015,1
SPACE EMPIRES V,2013,1
SPACE EMPIRES V,2015,1
SPACE FARMERS,2014,2
SPACE HOLE,2016,1
SPACE HULK,2013,3
SPACE HULK ASCENSION,2014,1
SPACE HULK ASCENSION,2015,1
SPACE PIRATES AND ZOMBIES,2011,2
SPACE PIRATES AND ZOMBIES,2013,1
SPACE PIRATES AND ZOMBIES,2014,2
SPACE PIRATES AND ZOMBIES 2,2010,1
SPACE RIFT - EPISODE 1,2010,1
SPACE RUN,2014,1
SPACE TRADER: MERCHANT MARINE,2014,1
SPACEBASE DF-9,2014,1
SPACEBASE DF-9,2015,1
SPACECHEM,2011,2
SPACECHEM,2013,1
SPACECHEM,2014,3
SPAKOYNO: BACK TO THE USSR 2.0,2016,1
SPARKLE 2 EVO,2014,2
SPARTANS VS ZOMBIES DEFENSE,2015,1
SPEC OPS: THE LINE,2012,7
SPEC OPS: THE LINE,2013,12
SPEC OPS: THE LINE,2014,14
SPEC OPS: THE LINE,2015,20
SPEEDRUNNERS,2013,5
SPEEDRUNNERS,2014,21
SPEEDRUNNERS,2015,37
SPEEDRUNNERS,2016,4
SPELLWEAVER,2016,1
SPELUNKY,2013,7
SPELUNKY,2014,7
SPELUNKY,2015,5
SPERMINATION,2015,2
SPHERE III: ENCHANTED WORLD,2015,1
SPINTIRES(TM),2014,16
SPINTIRES(TM),2015,6
SPIRAL KNIGHTS,2011,11
SPIRAL KNIGHTS,2012,6
SPIRAL KNIGHTS,2013,31
SPIRAL KNIGHTS,2014,50
SPIRAL KNIGHTS,2015,12
SPIRAL KNIGHTS: OPERATION CRIMSON HAMMER,2014,1
SPIRIT OF WAR,2015,1
SPIRITS,2014,1
SPLICE,2013,1
SPOILER ALERT,2015,1
SPOOKY CATS,2015,1
SPOOKY'S JUMP SCARE MANSION,2015,12
SPORE(TM),2010,3
SPORE(TM),2013,2
SPORE(TM),2014,20
SPORE(TM),2015,5
SPORE(TM) CREEPY & CUTE PARTS PACK,2013,1
SPORE(TM) CREEPY & CUTE PARTS PACK,2015,1
SPORE(TM) GALACTIC ADVENTURES,2015,2
SPORTS BAR VR,2010,2
SPRINT CARS ROAD TO KNOXVILLE,2014,1
SPY CHAMELEON - RGB AGENT,2014,1
SPY CHAMELEON - RGB AGENT,2015,1
"SPY FOX 2 ""SOME ASSEMBLY REQUIRED""",2010,1
"SPY FOX 2 ""SOME ASSEMBLY REQUIRED""",2014,1
"SPY FOX IN ""DRY CEREAL""",2015,1
SQUAD,2015,17
SQUARE'S ROUTE,2016,1
SQUIRT'S ADVENTURE,2014,1
SQUISHY THE SUICIDAL PIG,2014,3
SQUISHY THE SUICIDAL PIG,2015,11
STACKING,2014,1
STAR CONFLICT,2013,6
STAR CONFLICT,2014,13
STAR CONFLICT,2015,8
STAR SWARM STRESS TEST,2014,2
STAR TREK ONLINE,2010,1
STAR TREK ONLINE,2013,3
STAR TREK ONLINE,2014,10
STAR TREK ONLINE,2015,2
STAR WARS(TM) - DARK FORCES,2010,1
STAR WARS(TM) - DARK FORCES,2014,1
STAR WARS(TM) - DARK FORCES,2015,3
STAR WARS(TM) - KNIGHTS OF THE OLD REPUBLIC(TM),2010,2
STAR WARS(TM) - KNIGHTS OF THE OLD REPUBLIC(TM),2011,1
STAR WARS(TM) - KNIGHTS OF THE OLD REPUBLIC(TM),2012,2
STAR WARS(TM) - KNIGHTS OF THE OLD REPUBLIC(TM),2013,2
STAR WARS(TM) - KNIGHTS OF THE OLD REPUBLIC(TM),2014,4
STAR WARS(TM) - KNIGHTS OF THE OLD REPUBLIC(TM),2015,7
STAR WARS(TM) - THE FORCE UNLEASHED(TM) ULTIMATE SITH EDITION,2015,2
STAR WARS(TM) EMPIRE AT WAR - GOLD PACK,2010,1
STAR WARS(TM) EMPIRE AT WAR - GOLD PACK,2014,3
STAR WARS(TM) EMPIRE AT WAR - GOLD PACK,2015,1
STAR WARS(TM) GALACTIC BATTLEGROUNDS SAGA,2010,2
STAR WARS(TM) JEDI KNIGHT - JEDI ACADEMY(TM),2010,1
STAR WARS(TM) JEDI KNIGHT - JEDI ACADEMY(TM),2012,1
STAR WARS(TM) JEDI KNIGHT - JEDI ACADEMY(TM),2014,6
STAR WARS(TM) JEDI KNIGHT - JEDI ACADEMY(TM),2015,3
STAR WARS(TM) JEDI KNIGHT II - JEDI OUTCAST(TM),2010,1
STAR WARS(TM) JEDI KNIGHT II - JEDI OUTCAST(TM),2011,1
STAR WARS(TM) JEDI KNIGHT: DARK FORCES II,2014,1
STAR WARS(TM) JEDI KNIGHT: DARK FORCES II,2015,1
STAR WARS(TM) KNIGHTS OF THE OLD REPUBLIC(TM) II - THE SITH LORDS(TM),2010,3
STAR WARS(TM) KNIGHTS OF THE OLD REPUBLIC(TM) II - THE SITH LORDS(TM),2013,3
STAR WARS(TM) KNIGHTS OF THE OLD REPUBLIC(TM) II - THE SITH LORDS(TM),2014,2
STAR WARS(TM) KNIGHTS OF THE OLD REPUBLIC(TM) II - THE SITH LORDS(TM),2015,4
STAR WARS(TM) REPUBLIC COMMANDO(TM),2014,1
STAR WARS(TM) REPUBLIC COMMANDO(TM),2015,7
STAR WARS(TM): ROGUE SQUADRON 3D,2010,1
STAR WARS(TM): THE FORCE UNLEASHED(TM) II,2010,1
STAR WARS(TM): THE FORCE UNLEASHED(TM) II,2011,1
STAR WARS(TM): THE FORCE UNLEASHED(TM) II,2013,1
"STAR WARS: BATTLEFRONT 2 (CLASSIC, 2005)",2010,9
"STAR WARS: BATTLEFRONT 2 (CLASSIC, 2005)",2011,1
"STAR WARS: BATTLEFRONT 2 (CLASSIC, 2005)",2012,2
"STAR WARS: BATTLEFRONT 2 (CLASSIC, 2005)",2013,7
"STAR WARS: BATTLEFRONT 2 (CLASSIC, 2005)",2014,40
"STAR WARS: BATTLEFRONT 2 (CLASSIC, 2005)",2015,20
STAR WOLVES 2,2010,1
STAR WOLVES 3: CIVIL WAR,2015,1
STARBOUND,2013,88
STARBOUND,2014,110
STARBOUND,2015,42
STARBOUND,2016,29
STARBOUND - SOUNDTRACK,2015,1
STARDEW VALLEY,2016,76
STARDRIVE,2014,1
STARDRIVE,2015,1
STARMADE,2015,5
STARPOINT GEMINI 2,2014,2
STARWARD ROGUE,2016,1
STARWHAL,2014,6
STATE OF DECAY,2013,14
STATE OF DECAY,2014,38
STATE OF DECAY,2015,6
STEAM CONTROLLER,2015,5
STEAM LINK,2015,2
STEAMVR PERFORMANCE TEST,2016,2
STEAMWORLD DIG,2013,2
STEAMWORLD DIG,2014,1
STEEL OCEAN,2015,6
STEEL RAIN,2015,1
STEINS;GATE,2016,1
STELLARIS,2016,13
STEVE CHONG FINDS OUT THAT SUICIDE IS A BAD IDEA,2015,1
STICK 'EM UP 2: PAPER ADVENTURES,2015,1
STIGMAT,2015,1
STOCK CAR EXTREME,2015,1
STONEHEARTH,2015,7
STRANDED DEEP,2015,48
STRAY CAT CROSSING,2015,1
STREET FIGHTER V,2016,3
STREET FIGHTER(R) IV,2011,1
STREET FIGHTER(R) IV,2014,1
STREET FIGHTER(R) V - A SHADOW FALLS (CINEMATIC STORY EXPANSION),2016,1
STREET LEGAL RACING: REDLINE V2.3.1,2016,1
STREETS OF RAGE 2,2012,1
STRIFE(R),2015,6
STRIKE SUIT INFINITY,2014,1
STRIKE SUIT ZERO,2013,4
STRIKE SUIT ZERO,2014,1
STRIKE VECTOR,2014,12
STRIKE.IS: THE GAME,2016,1
STRONG BAD'S COOL GAME FOR ATTRACTIVE PEOPLE: SEASON 1,2013,1
STRONGHOLD 3 GOLD,2013,1
STRONGHOLD 3 GOLD,2015,2
STRONGHOLD CRUSADER 2,2014,1
STRONGHOLD CRUSADER HD,2014,3
STRONGHOLD CRUSADER HD,2015,1
STRONGHOLD HD,2014,1
STRONGHOLD KINGDOMS,2012,1
STRONGHOLD KINGDOMS,2013,3
STRONGHOLD KINGDOMS,2014,6
STRONGHOLD KINGDOMS,2015,3
STYX: MASTER OF SHADOWS,2014,3
SUBMERGED,2015,1
SUBNAUTICA,2010,30
SUBNAUTICA,2015,27
SUBSPACE CONTINUUM,2015,1
SUDEKI,2014,1
SUITS: A BUSINESS RPG,2016,3
SUNLESS SEA,2014,2
SUNLESS SEA,2015,1
SUPER AMAZING WAGON ADVENTURE,2013,3
SUPER AMAZING WAGON ADVENTURE,2014,2
SUPER AMAZING WAGON ADVENTURE,2015,4
SUPER CHIBI KNIGHT,2015,1
SUPER CRATE BOX,2010,1
SUPER CRATE BOX,2012,1
SUPER CRATE BOX,2013,5
SUPER CRATE BOX,2014,19
SUPER CRATE BOX,2015,2
SUPER GAME JAM,2014,1
SUPER HEXAGON,2013,30
SUPER HEXAGON,2014,53
SUPER HEXAGON,2015,11
SUPER HOUSE OF DEAD NINJAS,2013,3
SUPER HOUSE OF DEAD NINJAS,2014,2
SUPER HOUSE OF DEAD NINJAS,2015,1
SUPER MEAT BOY,2010,3
SUPER MEAT BOY,2011,4
SUPER MEAT BOY,2012,2
SUPER MEAT BOY,2013,6
SUPER MEAT BOY,2014,15
SUPER MEAT BOY,2015,14
SUPER MEGA NEO PUG,2016,2
SUPER MNC,2012,5
SUPER MNC,2013,9
SUPER MNC,2014,8
SUPER MNC,2015,5
SUPER NIGHT RIDERS,2016,1
SUPER PANDA ADVENTURES,2014,2
SUPER SANCTUM TD,2014,1
SUPER SANCTUM TD,2015,1
SUPER STREET FIGHTER IV: ARCADE EDITION - ARCADE CHALLENGERS PACK,2015,1
SUPER TRENCH ATTACK!,2015,1
SUPER WIN THE GAME,2014,1
SUPERBROTHERS: SWORD & SWORCERY EP,2014,2
SUPERHOT,2016,21
SUPRABALL,2016,1
SUPREME COMMANDER,2013,1
SUPREME COMMANDER,2014,2
SUPREME COMMANDER,2015,1
SUPREME COMMANDER 2,2010,3
SUPREME COMMANDER 2,2011,1
SUPREME COMMANDER 2,2012,1
SUPREME COMMANDER 2,2013,1
SUPREME COMMANDER 2,2014,4
SUPREME COMMANDER 2,2015,5
SUPREME COMMANDER: FORGED ALLIANCE,2011,2
SUPREME COMMANDER: FORGED ALLIANCE,2012,1
SUPREME COMMANDER: FORGED ALLIANCE,2014,4
SUPREME COMMANDER: FORGED ALLIANCE,2015,1
SUPREME RULER 1936,2015,1
SUPREME RULER 2020 GOLD,2015,1
SUPREME RULER ULTIMATE,2014,1
SUPREME RULER: COLD WAR,2014,1
SURFINGERS,2016,1
SURGEON SIMULATOR,2013,23
SURGEON SIMULATOR,2014,34
SURGEON SIMULATOR,2015,7
SURVARIUM,2015,11
SURVIVAL: POSTAPOCALYPSE NOW,2015,7
SURVIVOR SQUAD,2014,1
SVEN CO-OP,2010,23
SWEEZY GUNNER,2014,1
SWORD OF THE SAMURAI,2014,1
SWORD OF THE STARS: COMPLETE COLLECTION,2014,1
SWORD OF THE STARS: THE PIT,2014,1
SWORD OF THE STARS: THE PIT,2015,1
SWORDS AND SOLDIERS HD,2010,1
SWORDS AND SOLDIERS HD,2011,1
SWORDS AND SOLDIERS HD,2015,1
SWORDY,2016,1
SYMPHONY,2012,1
SYNERGY,2010,3
SYNERGY,2013,4
SYNERGY,2014,8
SYNERGY,2015,8
SYSTEM SHOCK 2,2010,1
SYSTEM SHOCK 2,2014,1
SYSTEM SHOCK 2,2015,1
SZONE-ONLINE,2015,4
TABLETOP SIMULATOR,2010,4
TABLETOP SIMULATOR,2014,3
TABLETOP SIMULATOR,2015,5
TACTICAL INTERVENTION,2013,27
TACTICAL INTERVENTION,2014,26
TACTICAL INTERVENTION,2015,17
TADPOLE TREBLE,2016,1
TAKE THY THRONE,2016,1
TALES FROM THE BORDERLANDS,2014,28
TALES FROM THE BORDERLANDS,2015,21
TALES OF ARAVORN: SEASONS OF THE WOLF,2015,1
TALES OF MAJ'EYAL,2014,1
TALES OF MAJ'EYAL,2015,1
TALES OF ZESTIRIA,2015,5
TALES RUNNER,2015,1
TALISMAN: DIGITAL EDITION,2014,3
TALISMAN: DIGITAL EDITION,2015,3
TALISMAN: PROLOGUE,2013,1
TAP HEROES,2015,1
TASTY BLUE,2015,2
TEAM FORTRESS 2,2010,219
TEAM FORTRESS 2,2011,66
TEAM FORTRESS 2,2012,220
TEAM FORTRESS 2,2013,688
TEAM FORTRESS 2,2014,1312
TEAM FORTRESS 2,2015,554
TEAM FORTRESS CLASSIC,2010,1
TEAM FORTRESS CLASSIC,2014,4
TEAM FORTRESS CLASSIC,2015,5
TEDDY FLOPPY EAR - KAYAKING,2015,1
TEDDY FLOPPY EAR - THE RACE,2015,2
TEEWORLDS,2010,1
TEEWORLDS,2015,2
TELEGLITCH: DIE MORE EDITION,2014,2
TELEGLITCH: DIE MORE EDITION,2015,1
TEMPLAR BATTLEFORCE,2015,1
TENGAMI,2015,1
TERA,2015,45
TERABLASTER,2015,1
TERRA INCOGNITA ~ CHAPTER ONE: THE DESCENDANT,2015,1
TERRARIA,2011,61
TERRARIA,2012,34
TERRARIA,2013,130
TERRARIA,2014,209
TERRARIA,2015,165
TERRATECH,2015,9
TERRORHEDRON TOWER DEFENSE,2015,1
TEST DRIVE UNLIMITED 2,2014,2
TEST DRIVE UNLIMITED 2,2015,2
TETROBOT AND CO.,2013,1
"THAT DRAGON, CANCER",2016,1
THE AGE OF DECADENCE,2014,1
THE AGE OF DECADENCE,2015,1
THE AVERAGE EVERYDAY ADVENTURES OF SAMANTHA BROWNE,2016,1
THE BANNER SAGA,2014,4
THE BANNER SAGA,2015,3
THE BANNER SAGA: FACTIONS,2013,1
THE BASEMENT COLLECTION,2013,1
THE BEGINNER'S GUIDE,2015,26
THE BINDING OF ISAAC,2011,1
THE BINDING OF ISAAC,2012,7
THE BINDING OF ISAAC,2013,26
THE BINDING OF ISAAC,2014,79
THE BINDING OF ISAAC,2015,12
THE BINDING OF ISAAC: AFTERBIRTH,2015,19
THE BINDING OF ISAAC: REBIRTH,2014,58
THE BINDING OF ISAAC: REBIRTH,2015,56
THE BLACK DEATH,2016,1
THE BLACK WATCHMEN,2015,1
THE BLUE FLAMINGO,2014,1
THE BOTTOM OF THE WELL,2016,1
THE BRIDGE,2013,1
THE BRIDGE,2014,2
THE BRIDGE,2015,2
THE BUREAU: XCOM DECLASSIFIED,2013,1
THE BUREAU: XCOM DECLASSIFIED,2014,2
THE BUREAU: XCOM DECLASSIFIED,2015,1
THE CAT AND THE COUP,2011,1
THE CAT LADY,2014,1
THE CAT LADY,2015,1
THE CAVE,2013,1
THE CENTER - ARK EXPANSION MAP,2016,4
THE CHOSEN RPG,2016,1
THE COLLIDER,2014,1
THE COLLIDER,2015,4
THE COMA: CUTTING CLASS,2015,1
THE CREW(TM),2014,6
THE CREW(TM),2015,3
THE CREW(TM) SEASON PASS,2014,1
THE CREW(TM) SEASON PASS,2015,1
THE CURIOUS EXPEDITION,2016,1
THE DARK EYE: CHAINS OF SATINAV,2014,2
THE DARKNESS II,2012,3
THE DARKNESS II,2013,1
THE DARKNESS II,2014,3
THE DARKNESS II,2015,4
THE DEER,2015,1
THE DEER GOD,2014,1
THE DETAIL,2015,1
THE DREAM MACHINE: CHAPTER 1 & 2,2015,1
THE ELDER SCROLLS III: MORROWIND(R) GAME OF THE YEAR EDITION,2010,1
THE ELDER SCROLLS III: MORROWIND(R) GAME OF THE YEAR EDITION,2012,1
THE ELDER SCROLLS III: MORROWIND(R) GAME OF THE YEAR EDITION,2013,1
THE ELDER SCROLLS III: MORROWIND(R) GAME OF THE YEAR EDITION,2014,5
THE ELDER SCROLLS III: MORROWIND(R) GAME OF THE YEAR EDITION,2015,5
THE ELDER SCROLLS IV: OBLIVION(R) GAME OF THE YEAR EDITION,2011,2
THE ELDER SCROLLS IV: OBLIVION(R) GAME OF THE YEAR EDITION,2013,1
THE ELDER SCROLLS IV: OBLIVION(R) GAME OF THE YEAR EDITION,2014,7
THE ELDER SCROLLS IV: OBLIVION(R) GAME OF THE YEAR EDITION,2015,6
THE ELDER SCROLLS(R) ONLINE: TAMRIEL UNLIMITED(TM),2014,6
THE ELDER SCROLLS(R) ONLINE: TAMRIEL UNLIMITED(TM),2015,12
THE ESCAPISTS,2014,6
THE ESCAPISTS,2015,32
THE EVIL WITHIN,2014,1
THE EVIL WITHIN,2015,1
THE EXPENDABROS,2014,31
THE EXPENDABROS,2015,11
THE FALL,2014,3
THE FALL,2015,2
THE FALL OF THE DUNGEON GUARDIANS - ENHANCED EDITION,2015,1
THE FIFTH DAY,2014,2
THE FLAME IN THE FLOOD,2016,1
THE FOREST,2014,116
THE FOREST,2015,31
THE FOREST OF DOOM,2014,1
THE FOREST OF DOOM,2015,1
THE FRUIT OF GRISAIA,2015,4
THE GALLERY - EPISODE 1: CALL OF THE STARSEED,2010,1
THE GOD'S CHAIN,2016,1
THE GRAVEYARD,2013,1
THE GRAVEYARD,2015,1
THE HAT MAN: SHADOW WARD,2015,2
THE HOWLER,2015,1
THE IMPOSSIBLE GAME,2014,2
THE IMPOSSIBLE GAME,2015,1
THE INCREDIBLE ADVENTURES OF VAN HELSING,2013,5
THE INCREDIBLE ADVENTURES OF VAN HELSING,2014,1
THE INCREDIBLE ADVENTURES OF VAN HELSING,2015,1
THE INNER WORLD,2014,1
THE INNER WORLD,2015,2
THE INTERVIEW,2015,1
THE ISLE,2015,3
THE JACKBOX PARTY PACK,2015,2
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2015,1
THE KING OF FIGHTERS XIII STEAM EDITION,2013,1
THE KING OF FIGHTERS XIII STEAM EDITION,2014,2
THE KING OF FIGHTERS XIII STEAM EDITION,2015,2
THE LAB,2010,4
THE LAST DOOR - COLLECTOR'S EDITION,2015,1
THE LAST REMNANT(TM),2014,1
THE LAST TINKER(TM): CITY OF COLORS,2014,2
THE LEGEND OF HEROES: TRAILS IN THE SKY,2015,2
THE LEGEND OF HEROES: TRAILS IN THE SKY SC,2015,1
THE LEGO(R) MOVIE - VIDEOGAME,2014,1
THE LEGO(R) MOVIE - VIDEOGAME,2015,3
THE LONG DARK,2014,8
THE LONG DARK,2015,14
THE LONG DARK,2017,6
THE LONGEST JOURNEY,2010,1
THE LONGEST JOURNEY,2013,1
THE LORD OF THE RINGS ONLINE(TM),2012,1
THE LORD OF THE RINGS ONLINE(TM),2013,1
THE LORD OF THE RINGS ONLINE(TM),2014,8
THE LORD OF THE RINGS ONLINE(TM),2015,3
THE LOST MYTHOLOGIES,2016,2
THE MAGIC CIRCLE,2015,2
THE MASTERPLAN,2015,2
THE MEAN GREENS - PLASTIC WARFARE,2015,3
THE MISADVENTURES OF P.B. WINTERBOTTOM,2012,2
THE MOON SLIVER,2015,1
THE MUSIC MACHINE,2015,1
THE MYSTERY OF THE DRUIDS,2015,1
THE NADI PROJECT,2016,1
THE NEXT PENELOPE,2015,1
THE NIGHT OF THE RABBIT,2015,1
THE NIGHTMARE COOPERATIVE,2014,1
THE OLD CITY: LEVIATHAN,2014,1
THE OLD CITY: LEVIATHAN,2015,1
THE OLD TREE,2012,1
THE OLD TREE,2015,2
THE PEWDIEVERSE DLC,2014,1
THE PLAN,2013,6
THE PLAN,2014,37
THE PLAN,2015,8
THE PROMISED LAND,2012,1
THE PROMISED LAND,2014,1
THE QUEST,2015,1
THE RAVEN - LEGACY OF A MASTER THIEF,2013,1
THE RENEGADES OF ORION 2.0,2016,1
THE ROOM,2014,2
THE SANDBOX,2014,2
THE SECRET OF MONKEY ISLAND: SPECIAL EDITION,2013,1
THE SETTLERS ONLINE,2015,1
THE SHIP: MURDER PARTY,2010,3
THE SHIP: MURDER PARTY,2013,1
THE SHIP: MURDER PARTY,2014,11
THE SHIP: MURDER PARTY,2015,3
THE SHIP: REMASTED,2016,2
THE SHIP: SINGLE PLAYER,2014,2
THE SHIVAH,2015,1
THE SHOWDOWN EFFECT,2013,1
THE SHOWDOWN EFFECT,2014,2
THE SILENT AGE,2015,1
THE SIMS(TM) 3,2010,4
THE SIMS(TM) 3,2013,3
THE SIMS(TM) 3,2014,11
THE SIMS(TM) 3,2015,1
THE SKIES,2016,3
THE SOLUS PROJECT,2010,1
THE STANLEY PARABLE,2013,22
THE STANLEY PARABLE,2014,42
THE STANLEY PARABLE,2015,10
THE STATIC SPEAKS MY NAME,2015,9
THE SWAPPER,2014,6
THE TALOS PRINCIPLE,2014,5
THE TALOS PRINCIPLE,2015,5
THE TESTAMENT OF SHERLOCK HOLMES,2014,1
THE TESTAMENT OF SHERLOCK HOLMES,2015,2
THE TINY BANG STORY,2014,2
THE TYPING OF THE DEAD: OVERKILL,2013,1
THE TYPING OF THE DEAD: OVERKILL,2014,4
THE VANISHING OF ETHAN CARTER,2014,3
THE VANISHING OF ETHAN CARTER,2015,2
THE VISITOR,2010,1
THE WALKING DEAD,2012,14
THE WALKING DEAD,2013,35
THE WALKING DEAD,2014,32
THE WALKING DEAD,2015,8
THE WALKING DEAD: 400 DAYS,2015,3
THE WALKING DEAD: MICHONNE - A TELLTALE MINISERIES,2016,3
THE WALKING DEAD: SEASON 2,2013,29
THE WALKING DEAD: SEASON 2,2014,45
THE WALKING DEAD: SEASON 2,2015,10
THE WAY OF LIFE FREE EDITION,2015,19
THE WITCHER 2: ASSASSINS OF KINGS ENHANCED EDITION,2011,3
THE WITCHER 2: ASSASSINS OF KINGS ENHANCED EDITION,2012,1
THE WITCHER 2: ASSASSINS OF KINGS ENHANCED EDITION,2013,5
THE WITCHER 2: ASSASSINS OF KINGS ENHANCED EDITION,2014,15
THE WITCHER 2: ASSASSINS OF KINGS ENHANCED EDITION,2015,4
THE WITCHER ADVENTURE GAME,2015,1
THE WITCHER: ENHANCED EDITION DIRECTOR'S CUT,2010,5
THE WITCHER: ENHANCED EDITION DIRECTOR'S CUT,2011,1
THE WITCHER: ENHANCED EDITION DIRECTOR'S CUT,2014,8
THE WITCHER: ENHANCED EDITION DIRECTOR'S CUT,2015,6
THE WITHERING,2015,1
THE WITNESS,2016,2
THE WOLF AMONG US,2013,13
THE WOLF AMONG US,2014,34
THE WOLF AMONG US,2015,7
THE YAWHG,2013,1
THEA: THE AWAKENING,2015,1
THEBLU,2010,1
THEHUNTER CLASSIC,2014,17
THEHUNTER CLASSIC,2015,12
THEHUNTER: PRIMAL,2014,4
THEHUNTER: PRIMAL,2015,6
THERE CAME AN ECHO,2015,2
THERE'S POOP IN MY SOUP,2016,1
THEY BLEED PIXELS,2013,1
THEY BLEED PIXELS,2015,2
THEY BREATHE,2014,1
THIEF,2014,15
THIEF,2015,1
THIEF TOWN,2015,1
THIEF(TM) GOLD,2014,3
THIEF(TM) GOLD,2015,1
THIEF(TM) II: THE METAL AGE,2014,1
THIEF: DEADLY SHADOWS,2010,1
THIEF: DEADLY SHADOWS,2014,1
THINKING WITH TIME MACHINE,2014,15
THINKING WITH TIME MACHINE,2015,3
THIRTY FLIGHTS OF LOVING,2014,2
THIRTY FLIGHTS OF LOVING,2015,1
THIS IS THE POLICE,2016,2
THIS WAR OF MINE,2014,20
THIS WAR OF MINE,2015,13
THIS WAR OF MINE - WAR CHILD CHARITY DLC,2015,1
THOMAS WAS ALONE,2012,1
THOMAS WAS ALONE,2013,4
THOMAS WAS ALONE,2014,11
THOMAS WAS ALONE,2015,1
THUNDER WOLVES,2014,1
TICKET TO RIDE,2015,1
TIKI MAN,2015,1
TILT BRUSH,2010,1
TIMBER AND STONE,2015,1
TIMBERMAN,2015,3
TIME CLICKERS,2015,16
"TIME GENTLEMEN, PLEASE! AND BEN THERE, DAN THAT! SPECIAL EDITION  DOUBLE PACK",2014,1
TIME OF DRAGONS,2016,4
TIMESHIFT(TM),2014,1
TIMESHIFT(TM),2015,1
TINY AND BIG: GRANDPA'S LEFTOVERS,2013,2
TINY AND BIG: GRANDPA'S LEFTOVERS,2014,2
TINY AND BIG: GRANDPA'S LEFTOVERS,2015,1
TINY BARBARIAN DX,2014,1
TINY BRAINS,2014,1
TINY TROOPERS,2015,3
TINYKEEP,2014,2
TIS-100,2015,1
TITAN ATTACKS!,2014,2
TITAN SOULS,2015,1
TO THE MOON,2011,4
TO THE MOON,2012,1
TO THE MOON,2013,3
TO THE MOON,2014,27
TO THE MOON,2015,9
TOKI TORI,2014,2
TOKI TORI,2015,1
TOKI TORI 2+,2013,1
TOKI TORI 2+,2014,1
TOKYO SCHOOL LIFE,2015,2
TOM CLANCY'S GHOST RECON(R),2014,1
TOM CLANCY'S GHOST RECON: FUTURE SOLDIER(TM),2013,1
TOM CLANCY'S GHOST RECON: FUTURE SOLDIER(TM),2015,1
TOM CLANCY'S RAINBOW SIX(R) 3 GOLD,2014,1
TOM CLANCY'S RAINBOW SIX(R) SIEGE,2015,50
TOM CLANCY'S RAINBOW SIX(R) SIEGE - THE SAFARI BUNDLE,2016,2
TOM CLANCY'S RAINBOW SIX(R) SIEGE - ULTRA HD TEXTURE PACK,2015,2
TOM CLANCY'S RAINBOW SIX(R) VEGAS 2,2013,2
TOM CLANCY'S RAINBOW SIX(R) VEGAS 2,2014,1
TOM CLANCY'S RAINBOW SIX(R) VEGAS 2,2015,1
TOM CLANCY'S SPLINTER CELL BLACKLIST,2013,4
TOM CLANCY'S SPLINTER CELL BLACKLIST,2014,9
TOM CLANCY'S SPLINTER CELL BLACKLIST,2015,3
TOM CLANCY'S SPLINTER CELL CHAOS THEORY(R),2010,1
TOM CLANCY'S SPLINTER CELL CHAOS THEORY(R),2014,2
TOM CLANCY'S SPLINTER CELL CHAOS THEORY(R),2015,2
TOM CLANCY'S THE DIVISION(TM),2016,19
TOMB RAIDER,2013,37
TOMB RAIDER,2014,53
TOMB RAIDER,2015,31
TOMB RAIDER II,2014,1
TOMB RAIDER: ANNIVERSARY,2015,1
TOMB RAIDER: LEGEND,2012,1
TOMB RAIDER: LEGEND,2014,1
TORCHLIGHT,2012,2
TORCHLIGHT,2013,1
TORCHLIGHT,2014,1
TORCHLIGHT II,2012,2
TORCHLIGHT II,2013,17
TORCHLIGHT II,2014,35
TORCHLIGHT II,2015,12
TORIBASH,2010,3
TORIBASH,2014,31
TORIBASH,2015,17
TORMENTUM - DARK SORROW,2015,1
TORQUEL PROTOTYPE,2014,1
TOTAL ANNIHILATION,2010,1
TOTAL ANNIHILATION,2015,2
TOTAL WAR BATTLES: KINGDOM,2015,1
TOTAL WAR(TM): ROME II - EMPEROR EDITION,2013,20
TOTAL WAR(TM): ROME II - EMPEROR EDITION,2014,35
TOTAL WAR(TM): ROME II - EMPEROR EDITION,2015,12
TOTAL WAR: ATTILA,2015,16
TOTAL WAR: ATTILA - AGE OF CHARLEMAGNE CAMPAIGN PACK,2015,1
TOTAL WAR: ATTILA - THE LAST ROMAN CAMPAIGN PACK,2015,1
TOTAL WAR: ROME II - BLOOD & GORE,2015,1
TOTAL WAR: ROME II - WRATH OF SPARTA CAMPAIGN PACK,2014,1
TOTAL WAR: WARHAMMER,2016,23
TOWER OF GUNS,2014,3
TOWER OF GUNS,2015,1
TOWER UNITE,2016,6
TOWERFALL ASCENSION,2014,1
TOWERFALL ASCENSION,2015,1
TOWN OF SALEM,2014,8
TOWN OF SALEM,2015,13
TOXIKK(TM),2015,4
TOY SOLDIERS: COMPLETE,2014,1
TRACKMANIA NATIONS FOREVER,2010,1
TRACKMANIA NATIONS FOREVER,2012,1
TRACKMANIA NATIONS FOREVER,2014,4
TRACKMANIA NATIONS FOREVER,2015,4
TRACKMANIA UNITED FOREVER STAR EDITION,2010,1
TRACKMANIA UNITED FOREVER STAR EDITION,2014,1
TRACKMANIA2 CANYON,2015,1
